Price,Close,High,Low,Open,Volume
Ticker,5248.KL,5248.KL,5248.KL,5248.KL,5248.KL
Date,,,,,
2023-01-03,1.7233434915542603,1.7560136755477098,1.6661710103405918,1.7315109888704985,2281100
2023-01-04,1.7070088386535645,1.7478465281386855,1.7070088386535645,1.7151763376048816,1415600
2023-01-05,1.674338698387146,1.7233436878669215,1.6661712001405167,1.7151761896202922,1114500
2023-01-06,1.6825059652328491,1.7151759537261484,1.6661709709861994,1.6743384681095244,2200900
2023-01-09,1.6661711931228638,1.6825061895473217,1.6580036949106347,1.6825061895473217,1433400
2023-01-10,1.6335012912750244,1.6825062832784283,1.6171662939405564,1.6743387846111943,3223700
2023-01-11,1.6335012912750244,1.6498362886094924,1.6171662939405564,1.6416687899422584,2566000
2023-01-12,1.674338698387146,1.6988411931270337,1.6335012071539996,1.6335012071539996,6351400
2023-01-13,1.6498360633850098,1.7070085462508464,1.6416685658327475,1.6906735511463216,1335000
2023-01-16,1.7233434915542603,1.7315109888704985,1.6580035130243536,1.6580035130243536,1939500
2023-01-17,1.731511116027832,1.7478463065884156,1.7233436181117954,1.731511116027832,1751600
2023-01-18,1.7233434915542603,1.7478461782314714,1.7151759942380218,1.7315109888704985,1498800
2023-01-19,1.7151761054992676,1.756013789458043,1.6988411098071607,1.7478462916119897,2028900
2023-01-20,1.7723487615585327,1.780516259295869,1.7151760826686724,1.7151760826686724,1594200
2023-01-25,1.756014108657837,1.780516606649943,1.7315114159371865,1.780516606649943,1392500
2023-01-26,1.7396786212921143,1.7805161064737036,1.7396786212921143,1.7560136153647499,1832600
2023-01-27,1.731511116027832,1.7805162982525617,1.7070086222797223,1.7641813024204887,1976500
2023-01-30,1.7151761054992676,1.7396787937659364,1.707008607653214,1.7233436033453209,1954600
2023-01-31,1.7723487615585327,1.780516259295869,1.7070085849313361,1.7151760826686724,5584900
2023-02-02,1.780516266822815,1.780516266822815,1.7478462757353608,1.7723487690509514,3844000
2023-02-03,1.7968512773513794,1.8131862730313322,1.7560137881514977,1.7723487838314504,4376500
2023-02-07,1.7396786212921143,1.7968511005463395,1.7315109295273068,1.7968511005463395,3064400
2023-02-08,1.7396786212921143,1.7805161064737036,1.715175935454671,1.7478461183284322,3822700
2023-02-09,1.7886837720870972,1.7968512698931725,1.731511092716061,1.7396787852506443,2886700
2023-02-10,1.780516266822815,1.796851262366542,1.7560137735072243,1.7886837645946785,3209900
2023-02-13,1.764181137084961,1.7886836285367462,1.756013639934366,1.756013639934366,2697500
2023-02-14,1.7233434915542603,1.764181172863948,1.7233434915542603,1.764181172863948,1886200
2023-02-15,1.7396786212921143,1.7478461183284322,1.7233434324909889,1.7315109295273068,725600
2023-02-16,1.7396786212921143,1.7478461183284322,1.7233434324909889,1.7478461183284322,655800
2023-02-17,1.756014108657837,1.756014108657837,1.7233439166064843,1.7315114159371865,1231800
2023-02-20,1.7396786212921143,1.7560136153647499,1.7233434324909889,1.7560136153647499,2771700
2023-02-21,1.756014108657837,1.7723491073192408,1.7396791099964328,1.7396791099964328,3058200
2023-02-22,1.764181137084961,1.7886836285367462,1.756013639934366,1.756013639934366,2366800
2023-02-23,1.731511116027832,1.7641813024204887,1.731511116027832,1.7641813024204887,1797700
2023-02-24,1.747846245765686,1.7560137433975045,1.7315110557735454,1.7396787481338676,1089100
2023-02-27,1.7396786212921143,1.7478461183284322,1.7315109295273068,1.7478461183284322,1354700
2023-02-28,1.756014108657837,1.756014108657837,1.7315114159371865,1.7396791099964328,2490900
2023-03-01,1.7151761054992676,1.756013789458043,1.7151761054992676,1.756013789458043,1288100
2023-03-02,1.731511116027832,1.7396788086723791,1.715176120195759,1.715176120195759,1135600
2023-03-03,1.7396786212921143,1.7396786212921143,1.7315109295273068,1.7315109295273068,1347900
2023-03-06,1.764181137084961,1.764181137084961,1.7151759594528986,1.7315109537540885,1356600
2023-03-07,1.731511116027832,1.7723488003365253,1.731511116027832,1.7641813024204887,1882400
2023-03-08,1.764181137084961,1.764181137084961,1.7315109537540885,1.7315109537540885,5678800
2023-03-09,1.7968512773513794,1.829521268711285,1.7723487838314504,1.7723487838314504,4309400
2023-03-10,1.7396786212921143,1.7968511005463395,1.7315109295273068,1.7968511005463395,2867700
2023-03-13,1.731511116027832,1.7478463065884156,1.7233436181117954,1.7478463065884156,5003100
2023-03-14,1.7396786212921143,1.7968511005463395,1.7315109295273068,1.7723486094373857,10904400
2023-03-15,1.756014108657837,1.780516606649943,1.7396791099964328,1.7396791099964328,4052800
2023-03-16,1.7723487615585327,1.7886837570332053,1.747846268346524,1.747846268346524,5936200
2023-03-17,1.7968512773513794,1.829521268711285,1.7723487838314504,1.7805162816714268,6738400
2023-03-20,1.7886837720870972,1.8131862655053235,1.7723487764749462,1.8131862655053235,2606100
2023-03-21,1.756014108657837,1.796851605311347,1.7478466093271348,1.7886841059806449,5093200
2023-03-22,1.7723487615585327,1.7886837570332053,1.7560137660838602,1.7641812638211964,6384400
2023-03-23,1.7968512773513794,1.7968512773513794,1.7478462903115213,1.7723487838314504,6320500
2023-03-24,1.780516266822815,1.8050187601384056,1.7723487690509514,1.796851262366542,4813000
2023-03-27,1.8458565473556519,1.862191545539712,1.780516554619411,1.788684053711441,10596100
2023-03-28,1.8458565473556519,1.8785265437237724,1.8295215491715917,1.8458565473556519,2300100
2023-03-29,1.8458565473556519,1.8703590446317422,1.8376890482636217,1.862191545539712,4621100
2023-03-30,1.8621912002563477,1.8866936929892402,1.8376887075234551,1.845856205101086,5449900
2023-03-31,1.886694073677063,1.9111965713539487,1.8703590752258061,1.8785265744514346,5269800
2023-04-03,1.9111964702606201,1.9275314678478324,1.8785264750861954,1.8785264750861954,3128600
2023-04-04,1.8948609828948975,1.9356984663073664,1.8785259895299098,1.911195976259885,3940800
2023-04-05,1.9193636178970337,1.935698612495677,1.894861125999069,1.894861125999069,4754800
2023-04-06,1.886694073677063,1.9356990690308342,1.8866940736770632,1.9193640705795771,1795100
2023-04-07,1.854024052619934,1.9193640455736989,1.8540240526199339,1.8866940490968165,2457400
2023-04-10,1.9193636178970337,1.935698612495677,1.8540236395024612,1.8540236395024612,3228700
2023-04-11,1.9438661336898804,1.9438661336898806,1.8948609594721977,1.9111959526352658,2160300
2023-04-12,1.9356991052627563,1.9438667993698076,1.9275316058842507,1.9438667993698076,2925700
2023-04-13,1.9438661336898804,1.9438661336898806,1.9111959526352658,1.9438661336898806,8311300
2023-04-14,1.927531361579895,1.9520340513383718,1.9111963648932577,1.943866552995053,3304900
2023-04-17,1.9400207996368408,1.9733258470705433,1.9233682759199897,1.9483470614952665,2215300
2023-04-18,1.9233685731887817,1.956673625769991,1.9150423100434795,1.9400210994793863,1937600
2023-04-19,1.8983893394470215,1.9316943842333985,1.8983893394470215,1.9233681230368043,1556600
2023-04-20,1.9150419235229492,1.9400207079172889,1.8983894005933897,1.9067156620581696,2028700
2023-04-25,1.9150419235229492,1.9400207079172889,1.9150419235229494,1.923368184987729,2590100
2023-04-26,1.9566731452941895,1.9566731452941895,1.915041839790558,1.9316943619920106,1560500
2023-04-27,1.9483472108840942,1.9483472108840942,1.9233684233935777,1.9483472108840942,1131400
2023-04-28,1.9233685731887817,1.9483473626246888,1.898389783752875,1.9483473626246888,2736800
2023-05-02,1.9316941499710083,1.9483466703446952,1.9233678897841646,1.9233678897841646,428900
2023-05-03,1.9233685731887817,1.9483473626246888,1.9233685731887817,1.931694836334084,838300
2023-05-05,1.8983893394470215,1.9233681230368043,1.8817368170538329,1.9233681230368043,1940000
2023-05-08,1.8734108209609985,1.9067158704603269,1.8734108209609985,1.8900633457106628,1827400
2023-05-09,1.8401057720184326,1.8817370839051892,1.82345324726373,1.873410821527838,3608500
2023-05-10,1.8484317064285278,1.881736750028619,1.840105445528505,1.840105445528505,2108300
2023-05-11,1.8734108209609985,1.8983896080854947,1.8567582962113345,1.8650845585861666,2497300
2023-05-12,1.8401057720184326,1.8900633462825407,1.8317795096410812,1.873410821527838,2181700
2023-05-15,1.8650844097137451,1.8900631948444162,1.8484318862932978,1.8484318862932978,1352200
2023-05-16,1.8650844097137451,1.8817369331341924,1.8567581480035216,1.8734106714239689,959300
2023-05-17,1.8484317064285278,1.8734104891285963,1.840105445528505,1.8650842282285736,1866600
2023-05-18,1.8401057720184326,1.8817370839051892,1.8317795096410812,1.8567582967731353,1429000
2023-05-19,1.8234530687332153,1.8484318534196482,1.8151268071710709,1.8401055918575038,2465500
2023-05-22,1.7984741926193237,1.8317792371748016,1.7984741926193237,1.8234529760359321,3439200
2023-05-23,1.7984741926193237,1.8151267148970627,1.7901479314804543,1.7984741926193237,1464800
2023-05-24,1.8068004846572876,1.8401055297823334,1.7901479620947647,1.7901479620947647,4837700
2023-05-25,1.8068004846572876,1.831779268501072,1.8068004846572876,1.8234530072198105,2769200
2023-05-26,1.7818217277526855,1.8234530347884124,1.7818217277526855,1.8068005119741217,1884100
2023-05-29,1.7984741926193237,1.8068004537581932,1.7901479314804543,1.7984741926193237,1072300
2023-05-30,1.8068004846572876,1.8151267459385492,1.7901479620947647,1.7984742233760262,1984900
2023-05-31,1.8068004846572876,1.8234530072198105,1.7984742233760262,1.8151267459385492,2827300
2023-06-01,1.7984741926193237,1.8068004537581932,1.7901479314804543,1.8068004537581932,794500
2023-06-02,1.8068004846572876,1.8151267459385492,1.7984742233760262,1.8068004846572876,1930500
2023-06-06,1.8401057720184326,1.8401057720184326,1.8068007225090272,1.8068007225090272,1366500
2023-06-07,1.9150419235229492,1.923368184987729,1.840105570339931,1.8484318318047106,4734400
2023-06-08,1.8650844097137451,1.9316945033955346,1.8567581480035216,1.9233682416853108,4051200
2023-06-09,1.8567581176757812,1.890063163972681,1.8567581176757812,1.881736902398456,3039100
2023-06-12,1.8567581176757812,1.873410640824231,1.8484318561015562,1.865084379250006,1546100
2023-06-13,1.8484317064285278,1.9150417936287103,1.8484317064285278,1.8983892718286646,9124000
2023-06-14,1.8567581176757812,1.881736902398456,1.8484318561015562,1.8567581176757812,2670500
2023-06-15,1.8317792415618896,1.8650842861971326,1.8317792415618896,1.856758025038322,2553300
2023-06-16,1.8317792415618896,1.8484317638795111,1.8151267192442682,1.8401055027207005,2082800
2023-06-19,1.8401057720184326,1.8567582967731353,1.82345324726373,1.8317795096410812,2372400
2023-06-20,1.8317792415618896,1.8484317638795111,1.823452980403079,1.8401055027207005,1066300
2023-06-21,1.8317792415618896,1.8317792415618896,1.8151267192442682,1.8317792415618896,3777000
2023-06-22,1.8567581176757812,1.8567581176757812,1.8234530713788812,1.8234530713788812,3074200
2023-06-23,1.8317792415618896,1.8650842861971326,1.8151267192442682,1.8650842861971326,2397500
2023-06-26,1.8317792415618896,1.8401055027207005,1.823452980403079,1.823452980403079,2799000
2023-06-27,1.8401057720184326,1.8484320343957839,1.82345324726373,1.8484320343957839,6774100
2023-06-28,1.8234530687332153,1.8484318534196482,1.8151268071710709,1.8401055918575038,7784700
2023-06-30,1.8567581176757812,1.890063163972681,1.8234530713788812,1.8234530713788812,7081400
2023-07-03,1.8567581176757812,1.873410640824231,1.8484318561015562,1.873410640824231,1347700
2023-07-04,1.8900634050369263,1.8983896676731074,1.8484320918560213,1.8650846171283835,1609000
2023-07-05,1.9150419235229492,1.931694446452509,1.8817368776638301,1.8983894005933897,3311200
2023-07-06,1.9150419235229492,1.931694446452509,1.9150419235229494,1.9150419235229494,2119300
2023-07-07,1.9150419235229492,1.9400207079172889,1.9067156620581696,1.9150419235229494,3905000
2023-07-10,1.9150419235229492,1.9400207079172889,1.9067156620581696,1.9400207079172889,3095300
2023-07-11,1.9233685731887817,1.9400210994793863,1.9067160468981772,1.9150423100434795,2371700
2023-07-12,1.9233685731887817,1.9400210994793863,1.9150423100434795,1.9233685731887817,3118200
2023-07-13,1.8900634050369263,1.9233684555816504,1.8817371424007454,1.9150421929454693,3370900
2023-07-14,1.8900634050369263,1.8983896676731074,1.8817371424007454,1.8983896676731074,1788400
2023-07-17,1.8317792415618896,1.8983893308323758,1.8151267192442682,1.890063069673565,7822400
2023-07-18,1.8317792415618896,1.8484317638795111,1.7984741969266467,1.8317792415618896,13626700
2023-07-20,1.7344791889190674,1.8021663204034102,1.6583313929375147,1.8021663204034102,8762500
2023-07-21,1.7344791889190674,1.7429400551392398,1.7090965902585498,1.7429400551392398,4187900
2023-07-24,1.6837139129638672,1.7344791079140252,1.6752530471388407,1.7344791079140252,5325600
2023-07-25,1.692175030708313,1.7090967648775575,1.6837141636236908,1.692175030708313,6685300
2023-07-26,1.7429399490356445,1.7429399490356445,1.6921747548050026,1.6921747548050026,5666000
2023-07-27,1.7260185480117798,1.7683228846350119,1.7175576806871333,1.7598620173103654,3097000
2023-07-28,1.7090965509414673,1.7514008810691357,1.7006356849159336,1.742940015043602,4104800
2023-07-31,1.7344791889190674,1.7514009213594124,1.7006357240383774,1.7175574564787224,2946700
2023-08-01,1.7429399490356445,1.7598616804458587,1.7344790833305375,1.7344790833305375,3523800
2023-08-02,1.7514005899429321,1.7683223191811885,1.742939725323804,1.742939725323804,3789300
2023-08-03,1.7598618268966675,1.785244426124258,1.742940094078274,1.7514009604874707,5188100
2023-08-04,1.7598618268966675,1.7937052925334547,1.7514009604874707,1.7683226933058644,5730900
2023-08-07,1.7683228254318237,1.7767836924732014,1.751401091349068,1.7598619583904458,2104400
2023-08-08,1.785244345664978,1.785244345664978,1.768322613609231,1.768322613609231,3159900
2023-08-09,1.7683228254318237,1.7767836924732014,1.751401091349068,1.7767836924732014,6581400
2023-08-10,1.7767834663391113,1.8021662659557174,1.7683226003745616,1.7683226003745616,4368900
2023-08-11,1.8106271028518677,1.8360097003380167,1.7767834378140492,1.7852443036427654,4141400
2023-08-14,1.8275487422943115,1.8444704730979025,1.8021661460889251,1.819087876892516,2816200
2023-08-15,1.8613923788070679,1.886774977397528,1.8275489140197878,1.8275489140197878,6774300
2023-08-16,1.9036967754364014,1.9290793749021304,1.8613924429935196,1.8613924429935196,6415000
2023-08-17,1.8952358961105347,1.929079361835603,1.8783141632480005,1.9036967625418018,4941200
2023-08-18,1.8783138990402222,1.9121573600047947,1.869853033799079,1.8867747642813653,1886700
2023-08-21,1.8783138990402222,1.8867747642813653,1.861392168557936,1.869853033799079,2101700
2023-08-22,1.886775016784668,1.9036967495315555,1.8698532840377804,1.8783141504112242,2458900
2023-08-23,1.8698533773422241,1.886775110933495,1.8613925105465885,1.886775110933495,1798100
2023-08-24,1.8698533773422241,1.886775110933495,1.8613925105465885,1.8783142441378595,2802900
2023-08-25,1.8698533773422241,1.886775110933495,1.852931643750953,1.8613925105465885,2537500
2023-08-28,1.8952358961105347,1.9036967625418018,1.8613924303854663,1.8698532968167334,2519400
2023-08-29,1.886775016784668,1.8952358831581118,1.8613924176643366,1.886775016784668,1747200
2023-08-30,1.8952358961105347,1.8952358961105347,1.8698532968167334,1.8783141632480005,2516600
2023-09-01,1.886775016784668,1.8952358831581118,1.8783141504112242,1.886775016784668,2192000
2023-09-04,1.8952358961105347,1.8952358961105347,1.8783141632480005,1.8867750296792676,1480500
2023-09-05,1.886775016784668,1.9036967495315555,1.8783141504112242,1.886775016784668,3203300
2023-09-06,1.886775016784668,1.9036967495315555,1.8613924176643366,1.886775016784668,3103900
2023-09-07,1.8952358961105347,1.9036967625418018,1.8783141632480005,1.8867750296792676,896300
2023-09-08,1.8952358961105347,1.8952358961105347,1.8867750296792676,1.8952358961105347,544800
2023-09-11,1.9036967754364014,1.9036967754364014,1.8867750424592487,1.9036967754364014,2303900
2023-09-12,1.844470739364624,1.903696805727033,1.836009872741423,1.903696805727033,4900200
2023-09-13,1.9460009336471558,1.962922665109248,1.8783140077987872,1.8783140077987872,17535500
2023-09-14,2.0306100845336914,2.0390709514807908,1.9544620802868156,1.9544620802868156,11396100
2023-09-15,2.0306100845336914,2.0475318184278906,2.0136883506394923,2.0390709514807908,14145700
2023-09-18,2.0390710830688477,2.089836288027493,2.0221493480826327,2.03061021557574,7940300
2023-09-19,2.0390710830688477,2.072914553041278,2.03061021557574,2.0390710830688477,4172200
2023-09-20,2.0475316047668457,2.0898359350878635,2.0390707387026423,2.0390707387026423,7596300
2023-09-21,2.0475316047668457,2.0729142029594563,2.0390707387026423,2.0390707387026423,5661300
2023-09-22,2.0390710830688477,2.0644536855481705,2.03061021557574,2.047531950561955,4765500
2023-09-25,2.0729146003723145,2.0813754680586096,2.0390711296271333,2.0475319973134285,7617700
2023-09-26,2.098296880722046,2.1067577471070957,2.064453415181846,2.0813751479519462,10099200
2023-09-27,2.0898358821868896,2.1067576138869493,2.0644532846368002,2.0898358821868896,10150300
2023-09-29,2.1067581176757812,2.140601589168886,2.0729146461826766,2.081375514055953,8451000
2023-10-02,2.1067581176757812,2.1321407212956096,2.089836381929229,2.1152189855490575,7215900
2023-10-03,2.1152184009552,2.132140132025006,2.098296669885394,2.1152184009552,9441200
2023-10-04,2.098296880722046,2.1321403462622457,2.0813751479519462,2.123679479877196,4427300
2023-10-05,2.098296880722046,2.1067577471070957,2.0729142815668964,2.1067577471070957,6183800
2023-10-06,2.098296880722046,2.1152186134921456,2.0813751479519462,2.1067577471070957,3147600
2023-10-09,2.098296880722046,2.1152186134921456,2.0813751479519462,2.0813751479519462,4512100
2023-10-10,2.1321401596069336,2.1406010252512884,2.089835831385159,2.098296697029514,5679000
2023-10-11,2.1067581176757812,2.149062457042162,2.1067581176757812,2.1321407212956096,10459900
2023-10-12,2.098296880722046,2.1321403462622457,2.089836014336996,2.1152186134921456,11793800
2023-10-13,2.1152184009552,2.1152184009552,2.098296669885394,2.098296669885394,5761200
2023-10-16,2.1321401596069336,2.1575227565399984,2.098296697029514,2.1152184283182236,6782000
2023-10-17,2.1236796379089355,2.140601371938251,2.098297036864962,2.140601371938251,8083000
2023-10-18,2.1321401596069336,2.1321401596069336,2.1152184283182236,2.123679293962579,13209200
2023-10-19,2.1148760318756104,2.1407724478814645,2.0889796158697562,2.1321403092128466,6865300
2023-10-20,2.149404525756836,2.1753009410302417,2.1062438336344926,2.1148759720589614,4334900
2023-10-23,2.149404525756836,2.166668802605773,2.1235081104834297,2.149404525756836,4543500
2023-10-24,2.1321401596069336,2.175300849921567,2.106243745418154,2.1580365737957137,5845600
2023-10-25,2.1235079765319824,2.158036528051787,2.1235079765319824,2.140772252291885,9623800
2023-10-26,2.1148760318756104,2.1407724478814645,2.0976117545383746,2.1235081705442282,6873200
2023-10-27,2.1148760318756104,2.1407724478814645,2.1062438932069925,2.1148760318756104,7589400
2023-10-30,2.1235079765319824,2.149404390171836,2.1062437007720805,2.1148758386520314,6688400
2023-10-31,2.158036708831787,2.158036708831787,2.1321402930225757,2.1321402930225757,6815600
2023-11-01,2.158036708831787,2.201197401847139,2.140772431625646,2.158036708831787,5922000
2023-11-02,2.0803475379943848,2.175301066123976,2.0803475379943848,2.175301066123976,9388800
2023-11-03,2.088979721069336,2.132140416585969,2.0803475819660093,2.0976118601726625,8596200
2023-11-06,2.1407723426818848,2.1494044809263113,2.0889795132153255,2.0889795132153255,5872600
2023-11-07,2.149404525756836,2.166668802605773,2.140772387332367,2.149404525756836,4982100
2023-11-08,2.1321401596069336,2.16666871185864,2.1148758834810804,2.1580365737957137,6654700
2023-11-09,2.1407723426818848,2.1407723426818848,2.1235080661930317,2.1407723426818848,7379700
2023-11-10,2.1148760318756104,2.1666688638873186,2.1148760318756104,2.1580367252187003,5490000
2023-11-14,2.1321401596069336,2.1407722976698604,2.123508021544007,2.123508021544007,2376500
2023-11-15,2.1407723426818848,2.158036619170738,2.132140204437458,2.132140204437458,3155500
2023-11-16,2.149404525756836,2.166668802605773,2.140772387332367,2.149404525756836,5547700
2023-11-17,2.1407723426818848,2.158036619170738,2.132140204437458,2.158036619170738,8266100
2023-11-20,2.097611904144287,2.1407726005656853,2.097611904144287,2.1407726005656853,7187300
2023-11-21,2.1148760318756104,2.1235081705442282,2.0976117545383746,2.1148760318756104,4342800
2023-11-22,2.1235079765319824,2.1235079765319824,2.1062437007720805,2.1235079765319824,2794400
2023-11-23,2.1148760318756104,2.1321403092128466,2.0976117545383746,2.1321403092128466,7958400
2023-11-24,2.0630834102630615,2.1148762475567517,2.0630834102630615,2.1148762475567517,5893600
2023-11-27,2.106243848800659,2.114875987287284,2.0630831563675343,2.0630831563675343,3789500
2023-11-28,2.0199222564697266,2.106243847071526,2.0199222564697266,2.088979570112449,5970700
2023-11-29,2.0112903118133545,2.0458188690589414,2.002658172501958,2.0285545904361477,3859300
2023-11-30,1.9940261840820312,2.019922603975849,1.9767619041528193,2.019922603975849,6264200
2023-12-01,2.002657890319824,2.01129002841492,1.985393614129633,1.9940257522247287,3371600
2023-12-04,2.0112903118133545,2.0544512141767735,2.002658172501958,2.002658172501958,5586900
2023-12-05,2.002657890319824,2.0371864427002064,1.9940257522247287,2.01129002841492,4922200
2023-12-06,2.002657890319824,2.01129002841492,1.9940257522247287,2.01129002841492,2813400
2023-12-07,2.002657890319824,2.01129002841492,1.9940257522247287,2.01129002841492,3131300
2023-12-08,1.9940261840820312,2.011290464011243,1.9853940441174254,2.011290464011243,4143100
2023-12-11,2.0199222564697266,2.0371865334288035,1.9853937025515729,1.9940258410311114,1813300
2023-12-12,1.9853935241699219,2.0285542126897553,1.9853935241699219,2.019922074985789,4231300
2023-12-13,2.037186622619629,2.0630832449984493,2.011290206047233,2.011290206047233,10009600
2023-12-14,2.037186622619629,2.08034752271338,2.011290206047233,2.0630832449984493,9756200
2023-12-15,2.0630834102630615,2.07171554981201,2.019922506711879,2.0371867858097756,4135500
2023-12-18,2.0717155933380127,2.080347733068319,2.0371868286103414,2.0717155933380127,5075900
2023-12-19,2.0803475379943848,2.0803475379943848,2.063083260152641,2.071715399073513,4062500
2023-12-20,2.0717155933380127,2.0889798727986255,2.0630834536077063,2.0717155933380127,3756100
2023-12-21,2.088979721069336,2.0976118601726625,2.063083303759356,2.0717154428626827,6358900
2023-12-22,2.1148760318756104,2.1235081705442282,2.0803474772011383,2.0803474772011383,2885900
2023-12-26,2.1148760318756104,2.1321403092128466,2.1062438932069925,2.1148760318756104,3047300
2023-12-27,2.0972516536712646,2.132499545313806,2.0884394706666227,2.1236875724031705,4215300
2023-12-28,2.1060640811920166,2.114876056004784,2.088439921472429,2.0972521063792486,2076500
2023-12-29,2.0796279907226562,2.1060641258151382,2.070816015723181,2.1060641258151382,2703100
2024-01-02,2.053192138671875,2.0972522253287136,2.035568188046765,2.07962806460954,3538700
2024-01-03,2.1148760318756104,2.12368800658784,2.0443800240837238,2.0443800240837238,4929300
2024-01-04,2.1148760318756104,2.141311956012299,2.1060640571633806,2.1148760318756104,4483100
2024-01-05,2.132499933242798,2.132499933242798,2.0884398505805226,2.1148759842155056,5064300
2024-01-08,2.08843994140625,2.1325000259846867,2.0796279665093733,2.1325000259846867,3384600
2024-01-09,2.0972516536712646,2.1236875724031705,2.0796274977559874,2.0884394706666227,3170000
2024-01-10,2.1060640811920166,2.123688030817552,2.0972521063792486,2.1060640811920166,3600600
2024-01-11,2.0972516536712646,2.1148755994925352,2.0972516536712646,2.1060636265819,2727800
2024-01-12,2.0972516536712646,2.1148755994925352,2.0972516536712646,2.0972516536712646,4256600
2024-01-15,2.08843994140625,2.1148760761909338,2.0796279665093733,2.1148760761909338,1434400
2024-01-16,2.0972516536712646,2.1060636265819,2.0972516536712646,2.0972516536712646,5504700
2024-01-17,2.1060640811920166,2.13250000563032,2.0972521063792486,2.0972521063792486,2712700
2024-01-18,2.08843994140625,2.1148760761909338,2.0796279665093733,2.1148760761909338,2499800
2024-01-19,2.1060640811920166,2.123688030817552,2.088439921472429,2.088439921472429,1993300
2024-01-22,2.123687744140625,2.132499717763863,2.0884396395536493,2.1060637968941487,1753900
2024-01-23,2.1148760318756104,2.141311956012299,2.1060640571633806,2.12368800658784,9428700
2024-01-24,2.1765596866607666,2.1853716606920237,2.114875868441969,2.114875868441969,9950300
2024-01-26,2.123687744140625,2.185371559503292,2.123687744140625,2.176559585880054,3955800
2024-01-29,2.1413121223449707,2.1501240977416964,2.132500146948245,2.1413121223449707,3138300
2024-01-30,2.167747735977173,2.167747735977173,2.141311813598675,2.1501237877248407,1795900
2024-01-31,2.1501235961914062,2.176559516214987,2.1501235961914062,2.176559516214987,2142800
2024-02-02,2.1501235961914062,2.1589355695326,2.132499649509019,2.1501235961914062,3916200
2024-02-05,2.1060640811920166,2.176559879694159,2.1060640811920166,2.1413119804430876,2419900
2024-02-06,2.1501235961914062,2.1677475428737933,2.1148757028266316,2.1148757028266316,1913600
2024-02-07,2.158935785293579,2.1677477595154286,2.1413118368498796,2.1413118368498796,975200
2024-02-08,2.158935785293579,2.1677477595154286,2.150123811071729,2.150123811071729,691100
2024-02-09,2.1501235961914062,2.1677475428737933,2.1501235961914062,2.1589355695326,68900
2024-02-13,2.1853716373443604,2.2029955852185865,2.1501237415959076,2.1501237415959076,4877400
2024-02-14,2.1765596866607666,2.202995608754537,2.16774771262951,2.1853716606920237,1598900
2024-02-15,2.167747735977173,2.1765597101033385,2.141311813598675,2.1765597101033385,1430400
2024-02-16,2.158935785293579,2.1765597337372786,2.158935785293579,2.158935785293579,945700
2024-02-19,2.1853716373443604,2.1853716373443604,2.158935715533021,2.158935715533021,2139600
2024-02-20,2.158935785293579,2.194183682180978,2.158935785293579,2.1853717079591286,2397800
2024-02-21,2.158935785293579,2.1853717079591286,2.158935785293579,2.1765597337372786,1636100
2024-02-22,2.1765596866607666,2.1765596866607666,2.16774771262951,2.1765596866607666,1156100
2024-02-23,2.194183826446533,2.194183826446533,2.1765598768440753,2.1765598768440753,908500
2024-02-26,2.167747735977173,2.1941836583556706,2.167747735977173,2.1853716842295046,2145200
2024-02-27,2.1501235961914062,2.1853714895561804,2.1501235961914062,2.1677475428737933,1295300
2024-02-28,2.167747735977173,2.1853716842295046,2.1589357618510068,2.167747735977173,2059000
2024-02-29,2.1501235961914062,2.176559516214987,2.1501235961914062,2.1677475428737933,1668200
2024-03-01,2.158935785293579,2.1765597337372786,2.150123811071729,2.150123811071729,3054600
2024-03-04,2.167747735977173,2.1853716842295046,2.1589357618510068,2.1589357618510068,1120300
2024-03-05,2.1501235961914062,2.1677475428737933,2.1236876761678256,2.1677475428737933,2326000
